date,month,weekday,expert,model,target_label,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_machine_count,top1_avg_diff_per_machine,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3,pred_span_quartile,rolling_median,zscore,is_anomaly,anomaly_direction,is_hit_rate_miss_day,difficulty_failure,actual_top1_tail,actual_top2_tail,actual_top3_tail,actual_top1_diff,actual_top2_diff,actual_top3_diff,actual_top1_machine_count,actual_top2_machine_count,actual_top3_machine_count,loss_scenario,loss_value,chosen_tail,top1_match,top2_match,top3_match,rescue_source
2026-02-07,2026-02,Saturday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.0634753886072998,3100.0,4.0,775.0,0.5,0.0634753886072998,2,0.0200423459594358,2100.0,0.5,0.0200423459594358,0.0434330426478639,low,6,top1_default,0.0634753886072998,3100.0,1,0,0,1.0,1.0,Q1,110.5,0.6572059925144582,0,normal,0,hit_day,6,2,9,3100.0,2100.0,1500.0,4.0,4.0,3.0,hit1,0.0,6,1,1,0,rank1
2026-02-07,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,6,0.9589639757534386,56900.0,31.0,1835.483870967742,0.5,0.9589639757534386,4,0.0931851555020769,30900.0,0.5,0.0931851555020769,0.8657788202513617,high,6,top1_default,0.9589639757534386,56900.0,1,0,0,1.0,1.0,Q4,110.5,0.6572059925144582,0,normal,0,hit_day,6,4,8,56900.0,30900.0,20800.0,31.0,31.0,32.0,hit1,0.0,6,1,1,0,rank1
2026-02-07,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.8747527441272676,12800.0,21.0,609.5238095238095,0.5,0.8747527441272676,2,0.7332918941236323,15200.0,0.5,0.7332918941236323,0.1414608500036352,medium,8,top1_default,0.8747527441272676,12800.0,1,0,0,1.0,1.0,Q2,110.5,0.6572059925144582,0,normal,0,hit_day,2,8,1,15200.0,12800.0,5900.0,22.0,21.0,23.0,hit1,2400.0,8,1,1,0,rank1
2026-02-07,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,7,0.9788741918154708,28000.0,15.0,1866.6666666666667,0.5,0.9788741918154708,1,0.952130591460338,28700.0,0.5,0.952130591460338,0.0267436003551327,low,7,top1_default,0.9788741918154708,28000.0,1,0,0,1.0,1.0,Q1,110.5,0.6572059925144582,0,normal,0,hit_day,1,7,4,28700.0,28000.0,23500.0,15.0,15.0,16.0,hit1,700.0,7,1,1,0,rank1
2026-02-08,2026-02,Sunday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9755578268743984,5700.0,3.0,1900.0,0.5,0.9755578268743984,6,0.8388397255464525,4500.0,0.5,0.8388397255464525,0.1367181013279458,medium,0,top1_default,0.9755578268743984,5700.0,1,0,0,1.0,1.0,Q2,110.5,0.6403926092071283,0,normal,0,hit_day,0,6,2,5700.0,4500.0,2900.0,3.0,4.0,4.0,hit1,0.0,0,1,1,0,rank1
2026-02-08,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,2,0.9547414779825658,49300.0,31.0,1590.3225806451612,0.5,0.9547414779825658,0,0.933961781151574,34300.0,0.5,0.933961781151574,0.0207796968309917,low,2,top1_default,0.9547414779825658,49300.0,1,0,0,1.0,1.0,Q1,110.5,0.6403926092071283,0,normal,0,hit_day,2,0,6,49300.0,34300.0,26700.0,31.0,32.0,31.0,hit1,0.0,2,1,1,0,rank1
2026-02-08,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.6699699958196318,12300.0,23.0,534.7826086956521,0.5,0.6699699958196318,4,0.4105297663737411,14200.0,0.5,0.4105297663737411,0.2594402294458907,medium,1,top1_default,0.6699699958196318,12300.0,1,0,0,1.0,1.0,Q3,110.5,0.6403926092071283,0,normal,0,hit_day,4,1,7,14200.0,12300.0,11300.0,20.0,23.0,21.0,hit1,1900.0,1,1,1,0,rank1
2026-02-08,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.8203623243668954,18500.0,16.0,1156.25,0.5,0.8203623243668954,7,0.2377860740943806,12700.0,0.5,0.2377860740943806,0.5825762502725147,high,6,top1_default,0.8203623243668954,18500.0,1,0,0,1.0,1.0,Q4,110.5,0.6403926092071283,0,normal,0,hit_day,6,7,8,18500.0,12700.0,9200.0,16.0,15.0,15.0,hit1,0.0,6,1,1,0,rank1
2026-02-09,2026-02,Monday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.4131494005666322,3500.0,4.0,875.0,0.5,0.4131494005666322,8,0.2953484942217156,3000.0,0.5,0.2953484942217156,0.1178009063449165,medium,5,top1_default,0.4131494005666322,3500.0,1,0,0,1.0,1.0,Q2,118.0,0.20681188246974375,0,normal,0,hit_day,5,8,3,3500.0,3000.0,300.0,4.0,3.0,4.0,hit1,0.0,5,1,1,0,rank1
2026-02-09,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,9,0.9466587782508517,45400.0,32.0,1418.75,0.5,0.9466587782508517,8,0.5101003716136481,24800.0,0.5,0.5101003716136481,0.4365584066372036,high,9,top1_default,0.9466587782508517,45400.0,1,0,0,1.0,1.0,Q3,118.0,0.20681188246974375,0,normal,0,hit_day,9,8,5,45400.0,24800.0,19600.0,32.0,32.0,31.0,hit1,0.0,9,1,1,0,rank1
2026-02-09,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.4163844158186319,7300.0,20.0,365.0,0.5,0.4163844158186319,7,0.2267463030559007,8100.0,0.5,0.2267463030559007,0.1896381127627311,medium,6,top1_default,0.4163844158186319,7300.0,1,0,0,1.0,1.0,Q2,118.0,0.20681188246974375,0,normal,0,hit_day,7,6,1,8100.0,7300.0,5000.0,21.0,20.0,23.0,hit1,800.0,6,1,1,0,rank1
2026-02-09,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.9779424982751932,27000.0,15.0,1800.0,0.5,0.9779424982751932,4,0.3695130482748924,13300.0,0.5,0.3695130482748924,0.6084294500003007,high,8,top1_default,0.9779424982751932,27000.0,1,0,0,1.0,1.0,Q4,118.0,0.20681188246974375,0,normal,0,hit_day,8,4,2,27000.0,13300.0,11900.0,15.0,16.0,15.0,hit1,0.0,8,1,1,0,rank1
2026-02-10,2026-02,Tuesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.998979944369039,11600.0,4.0,2900.0,0.5,0.998979944369039,6,0.9857765312489548,6400.0,0.5,0.9857765312489548,0.0132034131200843,low,4,top1_default,0.998979944369039,11600.0,1,0,0,1.0,1.0,Q1,135.5,1.18300288978789,0,normal,0,hit_day,4,6,7,11600.0,6400.0,5300.0,4.0,4.0,3.0,hit1,0.0,4,1,1,0,rank1
2026-02-10,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,8,0.9611898028097812,45000.0,32.0,1406.25,0.5,0.9611898028097812,9,0.9554074012656972,33800.0,0.5,0.9554074012656972,0.0057824015440838,low,8,top1_default,0.9611898028097812,45000.0,1,0,0,1.0,1.0,Q1,135.5,1.18300288978789,0,normal,0,hit_day,8,7,9,45000.0,37500.0,33800.0,32.0,32.0,32.0,hit1,0.0,8,1,0,0,rank1
2026-02-10,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.6594761977309511,9400.0,20.0,470.0,0.5,0.6594761977309511,5,0.0392420821881255,6600.0,0.5,0.0392420821881255,0.6202341155428256,high,6,top1_default,0.6594761977309511,9400.0,1,0,0,1.0,1.0,Q4,135.5,1.18300288978789,0,normal,0,hit_day,6,5,2,9400.0,6600.0,5000.0,20.0,20.0,22.0,hit1,0.0,6,1,1,0,rank1
2026-02-10,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.9784159313507566,21300.0,15.0,1420.0,0.5,0.9784159313507566,6,0.9730154932716664,25600.0,0.5,0.9730154932716664,0.00540043807909,low,9,top1_default,0.9784159313507566,21300.0,1,0,0,1.0,1.0,Q1,135.5,1.18300288978789,0,normal,0,hit_day,6,9,1,25600.0,21300.0,10600.0,16.0,15.0,15.0,hit1,4300.0,9,1,1,0,rank1
2026-02-11,2026-02,Wednesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,5,0.4657064484595983,4100.0,4.0,1025.0,0.5,0.4657064484595983,4,0.0150783845036934,1800.0,0.5,0.0150783845036934,0.4506280639559049,high,5,top1_default,0.4657064484595983,4100.0,1,0,0,1.0,1.0,Q3,118.0,-0.47230317821393075,0,normal,1,miss_day,5,3,0,4100.0,2900.0,2800.0,4.0,4.0,3.0,hit1,0.0,5,1,0,0,rank1
2026-02-11,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.0343761911966773,27700.0,32.0,865.625,0.5,0.0343761911966773,8,0.0049624758791382,-3800.0,0.5,0.0049624758791382,0.0294137153175391,low,1,top1_default,0.0343761911966773,27700.0,1,0,0,1.0,1.0,Q1,118.0,-0.47230317821393075,0,normal,1,miss_day,1,4,7,27700.0,9500.0,7800.0,32.0,31.0,32.0,hit1,0.0,1,1,0,0,rank1
2026-02-11,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.0581029610766607,-1300.0,21.0,-61.904761904761905,0.5,0.0581029610766607,4,0.0501698422582133,-4200.0,0.5,0.0501698422582133,0.0079331188184474,low,0,top1_default,0.0581029610766607,-1300.0,0,0,0,0.0,1.0,Q1,118.0,-0.47230317821393075,0,normal,1,miss_day,2,7,9,9200.0,5400.0,2000.0,22.0,21.0,21.0,critical_miss,10500.0,0,0,0,0,none
2026-02-11,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.961578764784302,39300.0,15.0,2620.0,0.5,0.961578764784302,8,0.8951288418776849,22800.0,0.5,0.8951288418776849,0.066449922906617,low,1,top1_default,0.961578764784302,39300.0,1,0,0,1.0,1.0,Q2,118.0,-0.47230317821393075,0,normal,1,miss_day,1,8,0,39300.0,22800.0,9700.0,15.0,15.0,16.0,hit1,0.0,1,1,1,0,rank1
2026-02-12,2026-02,Thursday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.8895615952381265,4300.0,3.0,1433.3333333333333,0.5,0.8895615952381265,7,0.0009311492233577,-1100.0,0.5,0.0009311492233577,0.8886304460147687,high,8,top1_default,0.8895615952381265,4300.0,1,0,0,1.0,1.0,Q4,118.0,0.6679618363020176,0,normal,0,hit_day,8,4,1,4300.0,-500.0,-1000.0,3.0,4.0,4.0,hit1,0.0,8,1,0,0,rank1
2026-02-12,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,4,0.9878853157093904,26900.0,31.0,867.741935483871,0.5,0.9878853157093904,0,0.951949882358631,26400.0,0.5,0.951949882358631,0.0359354333507594,low,4,top1_default,0.9878853157093904,26900.0,1,0,0,1.0,1.0,Q1,118.0,0.6679618363020176,0,normal,0,hit_day,4,0,2,26900.0,26400.0,18900.0,31.0,32.0,31.0,hit1,0.0,4,1,1,0,rank1
2026-02-12,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.9872968206491962,20300.0,23.0,882.6086956521739,0.5,0.9872968206491962,0,0.8641759183153669,10600.0,0.5,0.8641759183153669,0.1231209023338293,medium,1,top1_default,0.9872968206491962,20300.0,1,0,0,1.0,1.0,Q2,118.0,0.6679618363020176,0,normal,0,hit_day,1,0,2,20300.0,10600.0,6300.0,23.0,21.0,22.0,hit1,0.0,1,1,1,0,rank1
2026-02-12,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.9858273473340298,23600.0,16.0,1475.0,0.5,0.9858273473340298,1,0.8330167787944107,18200.0,0.5,0.8330167787944107,0.152810568539619,medium,6,top1_default,0.9858273473340298,23600.0,1,0,0,1.0,1.0,Q2,118.0,0.6679618363020176,0,normal,0,hit_day,6,1,2,23600.0,18200.0,6600.0,16.0,15.0,15.0,hit1,0.0,6,1,1,0,rank1
2026-02-13,2026-02,Friday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.9986646201661687,8100.0,4.0,2025.0,0.5,0.9986646201661687,6,0.9438216437611912,5500.0,0.5,0.9438216437611912,0.0548429764049775,low,4,top1_default,0.9986646201661687,8100.0,1,0,0,1.0,1.0,Q2,110.5,-0.2912521962436345,0,normal,0,hit_day,4,6,5,8100.0,5500.0,3900.0,4.0,4.0,4.0,hit1,0.0,4,1,1,0,rank1
2026-02-13,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,8,0.7199848181766181,22900.0,32.0,715.625,0.5,0.7199848181766181,7,0.4128278759481537,15700.0,0.5,0.4128278759481537,0.3071569422284643,high,8,top1_default,0.7199848181766181,22900.0,1,0,0,1.0,1.0,Q3,110.5,-0.2912521962436345,0,normal,0,hit_day,8,4,7,22900.0,17600.0,15700.0,32.0,31.0,32.0,hit1,0.0,8,1,0,0,rank1
2026-02-13,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.318284384412735,7700.0,20.0,385.0,0.5,0.318284384412735,1,0.0436117152758452,6700.0,0.5,0.0436117152758452,0.2746726691368898,medium,4,top1_default,0.318284384412735,7700.0,1,0,0,1.0,1.0,Q3,110.5,-0.2912521962436345,0,normal,0,hit_day,4,1,5,7700.0,6700.0,5900.0,20.0,23.0,20.0,hit1,0.0,4,1,1,0,rank1
2026-02-13,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.1414898779344348,11600.0,15.0,773.3333333333334,0.5,0.1414898779344348,3,0.0776798282435716,11500.0,0.5,0.0776798282435716,0.0638100496908632,low,2,top1_default,0.1414898779344348,11600.0,1,0,0,1.0,1.0,Q2,110.5,-0.2912521962436345,0,normal,0,hit_day,2,3,5,11600.0,11500.0,200.0,15.0,15.0,16.0,hit1,0.0,2,1,1,0,rank1
2026-02-14,2026-02,Saturday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.8293974263981364,5500.0,4.0,1375.0,0.5,0.8293974263981364,5,0.4077880885601533,4800.0,0.5,0.4077880885601533,0.421609337837983,high,1,top1_default,0.8293974263981364,5500.0,1,0,0,1.0,1.0,Q3,113.5,0.15454644802229311,0,normal,0,hit_day,1,5,7,5500.0,4800.0,3200.0,4.0,4.0,3.0,hit1,0.0,1,1,1,0,rank1
2026-02-14,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,6,0.5232766711442273,26600.0,31.0,858.0645161290323,0.5,0.5232766711442273,5,0.0029978313990658,1900.0,0.5,0.0029978313990658,0.5202788397451614,high,6,top1_default,0.5232766711442273,26600.0,1,0,0,1.0,1.0,Q3,113.5,0.15454644802229311,0,normal,0,hit_day,6,7,5,26600.0,9900.0,1900.0,31.0,32.0,31.0,hit1,0.0,6,1,0,0,rank1
2026-02-14,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,6,0.9844738031427251,20200.0,20.0,1010.0,0.5,0.9844738031427251,2,0.9208514554641608,15100.0,0.5,0.9208514554641608,0.0636223476785644,low,6,top1_default,0.9844738031427251,20200.0,1,0,0,1.0,1.0,Q2,113.5,0.15454644802229311,0,normal,0,hit_day,6,2,5,20200.0,15100.0,14500.0,20.0,22.0,20.0,hit1,0.0,6,1,1,0,rank1
2026-02-14,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.0332714026880768,6100.0,16.0,381.25,0.5,0.0332714026880768,5,0.0185425505904745,6500.0,0.5,0.0185425505904745,0.0147288520976022,low,6,top1_default,0.0332714026880768,6100.0,0,0,0,1.0,1.0,Q1,113.5,0.15454644802229311,0,normal,0,hit_day,7,0,5,9300.0,6500.0,6500.0,15.0,16.0,16.0,critical_miss,2800.0,6,0,0,0,none
2026-02-15,2026-02,Sunday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.996285399188684,6900.0,4.0,1725.0,0.5,0.996285399188684,7,0.9712948230575305,5500.0,0.5,0.9712948230575305,0.0249905761311534,low,2,top1_default,0.996285399188684,6900.0,1,0,0,1.0,1.0,Q1,113.5,-1.0191695041179247,0,normal,0,hit_day,2,7,6,6900.0,5500.0,3600.0,4.0,3.0,4.0,hit1,0.0,2,1,1,0,rank1
2026-02-15,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,5,0.0025838776355435,1300.0,31.0,41.935483870967744,0.5,0.0025838776355435,6,0.0019032339317536,9900.0,0.5,0.0019032339317536,0.0006806437037898,undefined,6,top2_on_undefined,0.0019032339317536,9900.0,1,0,0,1.0,1.0,Q1,113.5,-1.0191695041179247,0,normal,0,hit_day,6,2,5,9900.0,8400.0,1300.0,31.0,31.0,31.0,miss1_hit2,0.0,6,0,1,0,rank2
2026-02-15,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.9104811363827002,14000.0,20.0,700.0,0.5,0.9104811363827002,8,0.8874300805883825,13000.0,0.5,0.8874300805883825,0.0230510557943177,low,5,top1_default,0.9104811363827002,14000.0,1,0,0,1.0,1.0,Q1,113.5,-1.0191695041179247,0,normal,0,hit_day,5,8,0,14000.0,13000.0,9900.0,20.0,21.0,21.0,hit1,0.0,5,1,1,0,rank1
2026-02-15,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.2711760255034746,18100.0,15.0,1206.6666666666667,0.5,0.2711760255034746,5,0.0008381938110505,-5600.0,0.5,0.0008381938110505,0.2703378316924241,medium,9,top1_default,0.2711760255034746,18100.0,1,0,0,1.0,1.0,Q3,113.5,-1.0191695041179247,0,normal,0,hit_day,9,4,8,18100.0,5200.0,3300.0,15.0,16.0,15.0,hit1,0.0,9,1,0,0,rank1
2026-02-16,2026-02,Monday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.2210681827313938,4200.0,4.0,1050.0,0.5,0.2210681827313938,7,0.0591989894881409,2600.0,0.5,0.0591989894881409,0.1618691932432528,medium,5,top1_default,0.2210681827313938,4200.0,1,0,0,1.0,1.0,Q2,113.5,-0.5988569548476822,0,normal,0,hit_day,5,7,2,4200.0,2600.0,1300.0,4.0,3.0,4.0,hit1,0.0,5,1,1,0,rank1
2026-02-16,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,8,0.4917000538870484,13600.0,32.0,425.0,0.5,0.4917000538870484,2,0.1469009778386665,19400.0,0.5,0.1469009778386665,0.3447990760483818,high,8,top1_default,0.4917000538870484,13600.0,1,0,0,1.0,1.0,Q3,113.5,-0.5988569548476822,0,normal,0,hit_day,2,8,0,19400.0,13600.0,8800.0,31.0,32.0,32.0,hit1,5800.0,8,1,1,0,rank1
2026-02-16,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.2401186662422024,7600.0,20.0,380.0,0.5,0.2401186662422024,1,0.1472292763855323,6800.0,0.5,0.1472292763855323,0.09288938985667,low,4,top1_default,0.2401186662422024,7600.0,1,0,0,1.0,1.0,Q2,113.5,-0.5988569548476822,0,normal,0,hit_day,4,8,1,7600.0,7300.0,6800.0,20.0,21.0,23.0,hit1,0.0,4,1,0,0,rank1
2026-02-16,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9597225664776202,19300.0,16.0,1206.25,0.5,0.9597225664776202,1,0.0007175704189278,-1100.0,0.5,0.0007175704189278,0.9590049960586924,high,0,top1_default,0.9597225664776202,19300.0,1,0,0,1.0,1.0,Q4,113.5,-0.5988569548476822,0,normal,0,hit_day,0,8,4,19300.0,1700.0,1500.0,16.0,15.0,16.0,hit1,0.0,0,1,0,0,rank1
2026-02-17,2026-02,Tuesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.998302798892298,8100.0,3.0,2700.0,0.5,0.998302798892298,3,0.2045716313484916,3300.0,0.5,0.2045716313484916,0.7937311675438065,high,9,top1_default,0.998302798892298,8100.0,1,0,0,1.0,1.0,Q4,105.0,-0.4575655670757609,0,normal,0,hit_day,9,3,6,8100.0,3300.0,2500.0,3.0,4.0,4.0,hit1,0.0,9,1,1,0,rank1
2026-02-17,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,2,0.1577474793522053,32400.0,31.0,1045.1612903225807,0.5,0.1577474793522053,0,0.1214233325684409,17900.0,0.5,0.1214233325684409,0.0363241467837644,low,2,top1_default,0.1577474793522053,32400.0,1,0,0,1.0,1.0,Q1,105.0,-0.4575655670757609,0,normal,0,hit_day,2,0,9,32400.0,17900.0,12500.0,31.0,32.0,32.0,hit1,0.0,2,1,1,0,rank1
2026-02-17,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.0656918518612452,8600.0,23.0,373.9130434782609,0.5,0.0656918518612452,3,0.0109699346904652,8100.0,0.5,0.0109699346904652,0.0547219171707799,low,1,top1_default,0.0656918518612452,8600.0,1,0,0,1.0,1.0,Q2,105.0,-0.4575655670757609,0,normal,0,hit_day,1,3,5,8600.0,8100.0,7000.0,23.0,21.0,20.0,hit1,0.0,1,1,1,0,rank1
2026-02-17,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.3651872299524121,19100.0,16.0,1193.75,0.5,0.3651872299524121,4,0.1155781763065407,13600.0,0.5,0.1155781763065407,0.2496090536458713,medium,0,top1_default,0.3651872299524121,19100.0,1,0,0,1.0,1.0,Q3,105.0,-0.4575655670757609,0,normal,0,hit_day,0,1,4,19100.0,13900.0,13600.0,16.0,15.0,16.0,hit1,0.0,0,1,0,0,rank1
2026-02-18,2026-02,Wednesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,2,0.979642856089278,5700.0,4.0,1425.0,0.5,0.979642856089278,3,0.2417507518130765,4200.0,0.5,0.2417507518130765,0.7378921042762017,high,2,top1_default,0.979642856089278,5700.0,1,0,0,1.0,1.0,Q4,105.0,0.053256815647889845,0,normal,0,hit_day,2,3,8,5700.0,4200.0,2900.0,4.0,4.0,3.0,hit1,0.0,2,1,1,0,rank1
2026-02-18,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.9591236639393984,71500.0,32.0,2234.375,0.5,0.9591236639393984,3,0.062126622578637,18500.0,0.5,0.062126622578637,0.8969970413607615,high,8,top1_default,0.9591236639393984,71500.0,1,0,0,1.0,1.0,Q4,105.0,0.053256815647889845,0,normal,0,hit_day,8,0,3,71500.0,24200.0,18500.0,32.0,32.0,31.0,hit1,0.0,8,1,0,0,rank1
2026-02-18,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.9962933758217568,26400.0,21.0,1257.142857142857,0.5,0.9962933758217568,0,0.0827537706475985,13600.0,0.5,0.0827537706475985,0.9135396051741582,high,8,top1_default,0.9962933758217568,26400.0,1,0,0,1.0,1.0,Q4,105.0,0.053256815647889845,0,normal,0,hit_day,8,0,5,26400.0,13600.0,3400.0,21.0,21.0,20.0,hit1,0.0,8,1,1,0,rank1
2026-02-18,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.3669435662359789,14300.0,15.0,953.3333333333334,0.5,0.3669435662359789,7,0.0123518140396356,9100.0,0.5,0.0123518140396356,0.3545917521963432,high,8,top1_default,0.3669435662359789,14300.0,1,0,0,1.0,1.0,Q3,105.0,0.053256815647889845,0,normal,0,hit_day,8,0,7,14300.0,12100.0,9100.0,15.0,16.0,15.0,hit1,0.0,8,1,0,0,rank1
2026-02-19,2026-02,Thursday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.160139587449504,3800.0,4.0,950.0,0.5,0.160139587449504,8,0.1266408996861042,3100.0,0.5,0.1266408996861042,0.0334986877633998,low,2,top1_default,0.160139587449504,3800.0,1,0,0,1.0,1.0,Q1,105.0,0.91796223610758,0,normal,0,hit_day,2,8,1,3800.0,3100.0,900.0,4.0,3.0,4.0,hit1,0.0,2,1,1,0,rank1
2026-02-19,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,8,0.9406089497085308,21900.0,32.0,684.375,0.5,0.9406089497085308,5,0.4380296776729303,22000.0,0.5,0.4380296776729303,0.5025792720356006,high,8,top1_default,0.9406089497085308,21900.0,0,0,0,1.0,1.0,Q3,105.0,0.91796223610758,0,normal,0,hit_day,1,5,8,23200.0,22000.0,21900.0,32.0,31.0,32.0,miss1_hit2,1200.0,5,0,1,0,rank2
2026-02-19,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.8917844734094965,10900.0,20.0,545.0,0.5,0.8917844734094965,2,0.5696365733070766,7600.0,0.5,0.5696365733070766,0.3221479001024199,high,4,top1_default,0.8917844734094965,10900.0,1,0,0,1.0,1.0,Q3,105.0,0.91796223610758,0,normal,0,hit_day,4,3,2,10900.0,7900.0,7600.0,20.0,21.0,22.0,hit1,0.0,4,1,0,0,rank1
2026-02-19,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.4539344730797194,18500.0,16.0,1156.25,0.5,0.4539344730797194,4,0.2826489285232959,15900.0,0.5,0.2826489285232959,0.1712855445564235,medium,5,top1_default,0.4539344730797194,18500.0,1,0,0,1.0,1.0,Q2,105.0,0.91796223610758,0,normal,0,hit_day,5,4,2,18500.0,15900.0,14500.0,16.0,16.0,15.0,hit1,0.0,5,1,1,0,rank1
2026-02-20,2026-02,Friday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.0745387188572642,3800.0,4.0,950.0,0.5,0.0745387188572642,0,0.0201485808238372,2200.0,0.5,0.0201485808238372,0.054390138033427,low,1,top1_default,0.0745387188572642,3800.0,1,0,0,1.0,1.0,Q2,105.0,-0.8173276178994662,0,normal,0,hit_day,1,9,0,3800.0,2300.0,2200.0,4.0,3.0,3.0,hit1,0.0,1,1,0,0,rank1
2026-02-20,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,4,0.0769540612705611,21400.0,31.0,690.3225806451613,0.5,0.0769540612705611,9,0.0097407027736246,14800.0,0.5,0.0097407027736246,0.0672133584969364,low,4,top1_default,0.0769540612705611,21400.0,1,0,0,1.0,1.0,Q2,105.0,-0.8173276178994662,0,normal,0,hit_day,4,9,6,21400.0,14800.0,7900.0,31.0,32.0,31.0,hit1,0.0,4,1,1,0,rank1
