metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,33,33,33,1.0,0.9393939393939394,0.06060606060606055,0.0,0.15151515151515152,0.15729920705028502,0.35372615062830515,small,anomaly_direction,high_anomaly,1.0,0.23303586229671855,False,False,False
loss_value,wilcoxon,33,33,33,1748.4848484848485,766.6666666666666,981.8181818181819,-1051.590909090909,3649.090909090906,0.7353166906373405,0.19969669685924493,negligible,anomaly_direction,high_anomaly,1.0,0.7949369628511789,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,3,0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,,2.0,large,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,wilcoxon,24,24,24,1.0,0.75,0.25,0.08333333333333333,0.4166666666666667,0.014305878435429648,0.7993052538854533,medium,anomaly_direction,low_anomaly,0.5722351374171859,0.047686261451432156,True,True,False
loss_value,wilcoxon,24,24,24,170.83333333333334,2637.5,-2466.6666666666665,-4254.270833333334,-929.1666666666666,0.007685794055213263,-0.7837982244771604,medium,anomaly_direction,low_anomaly,0.3074317622085305,0.0326038863740108,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,2,8,0,1.0,0.25,0.75,0.375,1.0,,1.7320508075688774,large,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.9893333333333333,0.864,0.1253333333333333,0.09333333333333334,0.16,1.8898968170348683e-11,0.49465258387617533,small,anomaly_direction,normal,7.559587268139473e-10,7.559587268139473e-10,True,True,True
loss_value,wilcoxon,375,375,375,869.3333333333334,1935.7333333333333,-1066.4,-1634.14,-538.6266666666669,8.707248855446405e-06,-0.24621328350433194,small,anomaly_direction,normal,0.0003482899542178562,0.0001741449771089281,True,True,True
rank2_rescue_on_miss1,mannwhitneyu,19,75,0,0.6842105263157895,0.30666666666666664,0.37754385964912285,0.127719298245614,0.6021052631578947,0.0026801495505875115,0.8086921677806419,large,anomaly_direction,normal,0.10720598202350046,0.01786766367058341,True,True,False
hit_at_2,mannwhitneyu,420,282,279,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
